Dataset,Missingness Ratio,Mechanism,Iteration,ROC-AUC Score,Impute,precision,recall,sensitivity,specificity,ppv,npv,f1
open_ml_breast_cancer,0.2,MNAR,3,0.700860832,local,0.470588235,0.470588235,0.470588235,0.780487805,0.470588235,0.780487805,0.470588235
open_ml_breast_cancer,0.2,MNAR,4,0.788378766,local,0.545454545,0.705882353,0.705882353,0.756097561,0.545454545,0.861111111,0.615384615
open_ml_breast_cancer,0.2,MNAR,5,0.712338594,local,0.454545455,0.588235294,0.588235294,0.707317073,0.454545455,0.805555556,0.512820513
open_ml_breast_cancer,0.2,MNAR,6,0.782639885,local,0.583333333,0.823529412,0.823529412,0.756097561,0.583333333,0.911764706,0.682926829
open_ml_breast_cancer,0.2,MNAR,7,0.834289813,local,0.583333333,0.823529412,0.823529412,0.756097561,0.583333333,0.911764706,0.682926829
open_ml_breast_cancer,0.2,MNAR,8,0.770444763,local,0.555555556,0.882352941,0.882352941,0.707317073,0.555555556,0.935483871,0.681818182
open_ml_breast_cancer,0.2,MNAR,9,0.823529412,local,0.56,0.823529412,0.823529412,0.731707317,0.56,0.909090909,0.666666667
open_ml_breast_cancer,0.2,MNAR,10,0.656384505,local,0.384615385,0.588235294,0.588235294,0.609756098,0.384615385,0.78125,0.465116279
open_ml_breast_cancer,0.3,MCAR,1,0.609038737,local,0.368421053,0.411764706,0.411764706,0.707317073,0.368421053,0.743589744,0.388888889
open_ml_breast_cancer,0.3,MCAR,2,0.743185079,local,0.405405405,0.882352941,0.882352941,0.463414634,0.405405405,0.904761905,0.555555556
open_ml_breast_cancer,0.3,MCAR,3,0.679340029,local,0.523809524,0.647058824,0.647058824,0.756097561,0.523809524,0.837837838,0.578947368
open_ml_breast_cancer,0.3,MCAR,4,0.576040172,local,0.379310345,0.647058824,0.647058824,0.56097561,0.379310345,0.793103448,0.47826087
open_ml_breast_cancer,0.3,MCAR,5,0.693687231,local,0.454545455,0.882352941,0.882352941,0.56097561,0.454545455,0.92,0.6
open_ml_breast_cancer,0.3,MCAR,6,0.738163558,local,0.5,0.764705882,0.764705882,0.682926829,0.5,0.875,0.604651163
open_ml_breast_cancer,0.3,MCAR,7,0.779053085,local,0.619047619,0.764705882,0.764705882,0.804878049,0.619047619,0.891891892,0.684210526
open_ml_breast_cancer,0.3,MCAR,8,0.584648494,local,0.333333333,0.470588235,0.470588235,0.609756098,0.333333333,0.735294118,0.390243902
open_ml_breast_cancer,0.3,MCAR,9,0.420373027,local,0.233333333,0.411764706,0.411764706,0.43902439,0.233333333,0.642857143,0.29787234
open_ml_breast_cancer,0.3,MCAR,10,0.658536585,local,0.444444444,0.470588235,0.470588235,0.756097561,0.444444444,0.775,0.457142857
open_ml_breast_cancer,0.3,MAR,1,0.890243902,local,0.652173913,0.882352941,0.882352941,0.804878049,0.652173913,0.942857143,0.75
open_ml_breast_cancer,0.3,MAR,2,0.947632712,local,0.875,0.823529412,0.823529412,0.951219512,0.875,0.928571429,0.848484848
open_ml_breast_cancer,0.3,MAR,3,0.895982783,local,0.625,0.882352941,0.882352941,0.780487805,0.625,0.941176471,0.731707317
open_ml_breast_cancer,0.3,MAR,4,0.779053085,local,0.611111111,0.647058824,0.647058824,0.829268293,0.611111111,0.85,0.628571429
open_ml_breast_cancer,0.3,MAR,5,0.766140603,local,0.571428571,0.705882353,0.705882353,0.780487805,0.571428571,0.864864865,0.631578947
open_ml_breast_cancer,0.3,MAR,6,0.949067432,local,0.882352941,0.882352941,0.882352941,0.951219512,0.882352941,0.951219512,0.882352941
open_ml_breast_cancer,0.3,MAR,7,0.890961263,local,0.7,0.823529412,0.823529412,0.853658537,0.7,0.921052632,0.756756757
open_ml_breast_cancer,0.3,MAR,8,0.799139168,local,0.818181818,0.529411765,0.529411765,0.951219512,0.818181818,0.829787234,0.642857143
open_ml_breast_cancer,0.3,MAR,9,0.956241033,local,0.941176471,0.941176471,0.941176471,0.975609756,0.941176471,0.975609756,0.941176471
open_ml_breast_cancer,0.3,MAR,10,0.897417504,local,0.695652174,0.941176471,0.941176471,0.829268293,0.695652174,0.971428571,0.8
open_ml_breast_cancer,0.3,MNAR,1,0.591104735,local,0.379310345,0.647058824,0.647058824,0.56097561,0.379310345,0.793103448,0.47826087
open_ml_breast_cancer,0.3,MNAR,2,0.772596844,local,0.483870968,0.882352941,0.882352941,0.609756098,0.483870968,0.925925926,0.625
open_ml_breast_cancer,0.3,MNAR,3,0.769727403,local,0.444444444,0.705882353,0.705882353,0.634146341,0.444444444,0.838709677,0.545454545
open_ml_breast_cancer,0.3,MNAR,4,0.642037303,local,0.379310345,0.647058824,0.647058824,0.56097561,0.379310345,0.793103448,0.47826087
open_ml_breast_cancer,0.3,MNAR,5,0.668579627,local,0.363636364,0.705882353,0.705882353,0.487804878,0.363636364,0.8,0.48
open_ml_breast_cancer,0.3,MNAR,6,0.582496413,local,0.333333333,0.470588235,0.470588235,0.609756098,0.333333333,0.735294118,0.390243902
open_ml_breast_cancer,0.3,MNAR,7,0.697274032,local,0.387096774,0.705882353,0.705882353,0.536585366,0.387096774,0.814814815,0.5
open_ml_breast_cancer,0.3,MNAR,8,0.460545194,local,0.285714286,0.470588235,0.470588235,0.512195122,0.285714286,0.7,0.355555556
open_ml_breast_cancer,0.3,MNAR,9,0.682209469,local,0.391304348,0.529411765,0.529411765,0.658536585,0.391304348,0.771428571,0.45
open_ml_breast_cancer,0.3,MNAR,10,0.763988522,local,0.483870968,0.882352941,0.882352941,0.609756098,0.483870968,0.925925926,0.625
pima_indians_diabetes,0.1,MCAR,1,0.860606061,local,0.676056338,0.872727273,0.872727273,0.767676768,0.676056338,0.915662651,0.761904762
pima_indians_diabetes,0.1,MCAR,2,0.852066116,local,0.701492537,0.854545455,0.854545455,0.797979798,0.701492537,0.908045977,0.770491803
pima_indians_diabetes,0.1,MCAR,3,0.842424242,local,0.74137931,0.781818182,0.781818182,0.848484848,0.74137931,0.875,0.761061947
pima_indians_diabetes,0.1,MCAR,4,0.893847567,local,0.726027397,0.963636364,0.963636364,0.797979798,0.726027397,0.975308642,0.828125
pima_indians_diabetes,0.1,MCAR,5,0.80697888,local,0.630136986,0.836363636,0.836363636,0.727272727,0.630136986,0.888888889,0.71875
pima_indians_diabetes,0.1,MCAR,6,0.946740129,local,0.852459016,0.945454545,0.945454545,0.909090909,0.852459016,0.967741935,0.896551724
pima_indians_diabetes,0.1,MCAR,7,0.908999082,local,0.706666667,0.963636364,0.963636364,0.777777778,0.706666667,0.974683544,0.815384615
pima_indians_diabetes,0.1,MCAR,8,0.858218549,local,0.628205128,0.890909091,0.890909091,0.707070707,0.628205128,0.921052632,0.736842105
pima_indians_diabetes,0.1,MCAR,9,0.871533517,local,0.661971831,0.854545455,0.854545455,0.757575758,0.661971831,0.903614458,0.746031746
pima_indians_diabetes,0.1,MCAR,10,0.853076217,local,0.73015873,0.836363636,0.836363636,0.828282828,0.73015873,0.901098901,0.779661017
pima_indians_diabetes,0.1,MAR,1,1,local,0.873086796,0.767345696,0.755742324,0.951171371,0.900682527,0.887749005,0.771873381
pima_indians_diabetes,0.1,MAR,2,0.994490358,local,0.916666667,0.763365992,0.75367395,0.949494949,0.916666667,0.879371377,0.956521739
pima_indians_diabetes,0.1,MAR,3,0.990817264,local,0.981818182,0.981818182,0.981818182,0.98989899,0.981818182,0.98989899,0.981818182
pima_indians_diabetes,0.1,MAR,4,0.990541781,local,0.981818182,0.981818182,0.981818182,0.98989899,0.981818182,0.98989899,0.981818182
pima_indians_diabetes,0.1,MAR,5,0.994031221,local,0.964285714,0.981818182,0.981818182,0.97979798,0.964285714,0.989795918,0.972972973
pima_indians_diabetes,0.1,MAR,6,0.994857668,local,0.982142857,0.721909899,0.757240952,0.98989899,0.982142857,0.854640882,0.990990991
pima_indians_diabetes,0.1,MAR,7,1,local,0.881431104,0.73093947,0.730362598,0.90216699,0.841558847,0.874258349,0.813087611
pima_indians_diabetes,0.1,MAR,8,0.978696051,local,0.915254237,0.981818182,0.981818182,0.949494949,0.915254237,0.989473684,0.947368421
pima_indians_diabetes,0.1,MAR,9,0.981450872,local,0.981481481,0.963636364,0.963636364,0.98989899,0.981481481,0.98,0.972477064
pima_indians_diabetes,0.1,MAR,10,0.990909091,local,0.866218969,0.981818182,0.981818182,0.944495972,0.899377627,0.99,0.990825688
pima_indians_diabetes,0.1,MNAR,1,0.880440771,local,0.671232877,0.890909091,0.890909091,0.757575758,0.671232877,0.925925926,0.765625
pima_indians_diabetes,0.1,MNAR,2,0.865013774,local,0.734375,0.854545455,0.854545455,0.828282828,0.734375,0.911111111,0.789915966
pima_indians_diabetes,0.1,MNAR,3,0.924701561,local,0.776119403,0.945454545,0.945454545,0.848484848,0.776119403,0.965517241,0.852459016
pima_indians_diabetes,0.1,MNAR,4,0.850596878,local,0.676470588,0.836363636,0.836363636,0.777777778,0.676470588,0.895348837,0.74796748
pima_indians_diabetes,0.1,MNAR,5,0.83379247,local,0.666666667,0.836363636,0.836363636,0.767676768,0.666666667,0.894117647,0.741935484
pima_indians_diabetes,0.1,MNAR,6,0.795316804,local,0.630136986,0.836363636,0.836363636,0.727272727,0.630136986,0.888888889,0.71875
pima_indians_diabetes,0.1,MNAR,7,0.848760331,local,0.709677419,0.8,0.8,0.818181818,0.709677419,0.880434783,0.752136752
pima_indians_diabetes,0.1,MNAR,8,0.880257117,local,0.694444444,0.909090909,0.909090909,0.777777778,0.694444444,0.93902439,0.787401575
pima_indians_diabetes,0.1,MNAR,9,0.881359045,local,0.71641791,0.872727273,0.872727273,0.808080808,0.71641791,0.91954023,0.786885246
pima_indians_diabetes,0.1,MNAR,10,0.861799816,local,0.620253165,0.890909091,0.890909091,0.696969697,0.620253165,0.92,0.731343284
pima_indians_diabetes,0.2,MCAR,1,0.74040404,local,0.537313433,0.654545455,0.654545455,0.686868687,0.537313433,0.781609195,0.590163934
pima_indians_diabetes,0.2,MCAR,2,0.719100092,local,0.5,0.745454545,0.745454545,0.585858586,0.5,0.805555556,0.598540146
pima_indians_diabetes,0.2,MCAR,3,0.736363636,local,0.594202899,0.745454545,0.745454545,0.717171717,0.594202899,0.835294118,0.661290323
pima_indians_diabetes,0.2,MCAR,4,0.780716253,local,0.580246914,0.854545455,0.854545455,0.656565657,0.580246914,0.890410959,0.691176471
pima_indians_diabetes,0.2,MCAR,5,0.736547291,local,0.535211268,0.690909091,0.690909091,0.666666667,0.535211268,0.795180723,0.603174603
pima_indians_diabetes,0.2,MCAR,6,0.791000918,local,0.577464789,0.745454545,0.745454545,0.696969697,0.577464789,0.831325301,0.650793651
pima_indians_diabetes,0.2,MCAR,7,0.6640955,local,0.5,0.654545455,0.654545455,0.636363636,0.5,0.768292683,0.566929134
pima_indians_diabetes,0.2,MCAR,8,0.824977043,local,0.607142857,0.927272727,0.927272727,0.666666667,0.607142857,0.942857143,0.73381295
pima_indians_diabetes,0.2,MCAR,9,0.798989899,local,0.5625,0.818181818,0.818181818,0.646464646,0.5625,0.864864865,0.666666667
pima_indians_diabetes,0.2,MCAR,10,0.710192837,local,0.514285714,0.654545455,0.654545455,0.656565657,0.514285714,0.773809524,0.576
pima_indians_diabetes,0.2,MAR,1,0.822405877,local,0.925,0.672727273,0.672727273,0.96969697,0.925,0.842105263,0.778947368
pima_indians_diabetes,0.2,MAR,2,0.919100092,local,0.793650794,0.909090909,0.909090909,0.868686869,0.793650794,0.945054945,0.847457627
pima_indians_diabetes,0.2,MAR,3,0.943526171,local,0.841269841,0.963636364,0.963636364,0.898989899,0.841269841,0.978021978,0.898305085
pima_indians_diabetes,0.2,MAR,4,0.949035813,local,0.879310345,0.927272727,0.927272727,0.929292929,0.879310345,0.958333333,0.902654867
pima_indians_diabetes,0.2,MAR,5,0.994214876,local,0.963636364,0.963636364,0.963636364,0.97979798,0.963636364,0.97979798,0.963636364
pima_indians_diabetes,0.2,MAR,6,0.953443526,local,0.847457627,0.909090909,0.909090909,0.909090909,0.847457627,0.947368421,0.877192982
pima_indians_diabetes,0.2,MAR,7,0.909182736,local,0.742857143,0.945454545,0.945454545,0.818181818,0.742857143,0.964285714,0.832
pima_indians_diabetes,0.2,MAR,8,0.993204775,local,0.962962963,0.945454545,0.945454545,0.97979798,0.962962963,0.97,0.95412844
pima_indians_diabetes,0.2,MAR,9,0.917630854,local,0.76056338,0.981818182,0.981818182,0.828282828,0.76056338,0.987951807,0.857142857
pima_indians_diabetes,0.2,MAR,10,0.961891644,local,0.907407407,0.890909091,0.890909091,0.949494949,0.907407407,0.94,0.899082569
pima_indians_diabetes,0.2,MNAR,1,0.799357208,local,0.602564103,0.854545455,0.854545455,0.686868687,0.602564103,0.894736842,0.706766917
pima_indians_diabetes,0.2,MNAR,2,0.69338843,local,0.5,0.654545455,0.654545455,0.636363636,0.5,0.768292683,0.566929134
pima_indians_diabetes,0.2,MNAR,3,0.745913682,local,0.521126761,0.672727273,0.672727273,0.656565657,0.521126761,0.78313253,0.587301587
pima_indians_diabetes,0.2,MNAR,4,0.702203857,local,0.4875,0.709090909,0.709090909,0.585858586,0.4875,0.783783784,0.577777778
pima_indians_diabetes,0.2,MNAR,5,0.792286501,local,0.567567568,0.763636364,0.763636364,0.676767677,0.567567568,0.8375,0.651162791
pima_indians_diabetes,0.2,MNAR,6,0.84912764,local,0.638554217,0.963636364,0.963636364,0.696969697,0.638554217,0.971830986,0.768115942
pima_indians_diabetes,0.2,MNAR,7,0.770615243,local,0.567567568,0.763636364,0.763636364,0.676767677,0.567567568,0.8375,0.651162791
pima_indians_diabetes,0.2,MNAR,8,0.687419651,local,0.520547945,0.690909091,0.690909091,0.646464646,0.520547945,0.790123457,0.59375
pima_indians_diabetes,0.2,MNAR,9,0.768686869,local,0.558441558,0.781818182,0.781818182,0.656565657,0.558441558,0.844155844,0.651515152
pima_indians_diabetes,0.2,MNAR,10,0.757943067,local,0.602739726,0.8,0.8,0.707070707,0.602739726,0.864197531,0.6875
pima_indians_diabetes,0.3,MCAR,1,0.646556474,local,0.485714286,0.618181818,0.618181818,0.636363636,0.485714286,0.75,0.544
pima_indians_diabetes,0.3,MCAR,2,0.720661157,local,0.571428571,0.581818182,0.581818182,0.757575758,0.571428571,0.765306122,0.576576577
pima_indians_diabetes,0.3,MCAR,3,0.730211203,local,0.493333333,0.672727273,0.672727273,0.616161616,0.493333333,0.772151899,0.569230769
pima_indians_diabetes,0.3,MCAR,4,0.757208448,local,0.517241379,0.818181818,0.818181818,0.575757576,0.517241379,0.850746269,0.633802817
pima_indians_diabetes,0.3,MCAR,5,0.749586777,local,0.528571429,0.672727273,0.672727273,0.666666667,0.528571429,0.785714286,0.592
pima_indians_diabetes,0.3,MCAR,6,0.713957759,local,0.480519481,0.672727273,0.672727273,0.595959596,0.480519481,0.766233766,0.560606061
pima_indians_diabetes,0.3,MCAR,7,0.722956841,local,0.50617284,0.745454545,0.745454545,0.595959596,0.50617284,0.808219178,0.602941176
pima_indians_diabetes,0.3,MCAR,8,0.72369146,local,0.493975904,0.745454545,0.745454545,0.575757576,0.493975904,0.802816901,0.594202899
pima_indians_diabetes,0.3,MCAR,9,0.744628099,local,0.517647059,0.8,0.8,0.585858586,0.517647059,0.84057971,0.628571429
pima_indians_diabetes,0.3,MCAR,10,0.652066116,local,0.449275362,0.563636364,0.563636364,0.616161616,0.449275362,0.717647059,0.5
pima_indians_diabetes,0.3,MAR,1,0.924609734,local,0.9,0.818181818,0.818181818,0.949494949,0.9,0.903846154,0.857142857
pima_indians_diabetes,0.3,MAR,2,0.930853994,local,0.790322581,0.890909091,0.890909091,0.868686869,0.790322581,0.934782609,0.837606838
pima_indians_diabetes,0.3,MAR,3,0.855004591,local,0.625,0.909090909,0.909090909,0.696969697,0.625,0.932432432,0.740740741
pima_indians_diabetes,0.3,MAR,4,0.857943067,local,0.641791045,0.781818182,0.781818182,0.757575758,0.641791045,0.862068966,0.704918033
pima_indians_diabetes,0.3,MAR,5,0.864554637,local,0.689189189,0.927272727,0.927272727,0.767676768,0.689189189,0.95,0.790697674
pima_indians_diabetes,0.3,MAR,6,0.872359963,local,0.714285714,0.909090909,0.909090909,0.797979798,0.714285714,0.94047619,0.8
pima_indians_diabetes,0.3,MAR,7,0.859044995,local,0.64556962,0.927272727,0.927272727,0.717171717,0.64556962,0.946666667,0.76119403
pima_indians_diabetes,0.3,MAR,8,0.892929293,local,0.76119403,0.927272727,0.927272727,0.838383838,0.76119403,0.954022989,0.836065574
pima_indians_diabetes,0.3,MAR,9,0.931037649,local,0.892857143,0.909090909,0.909090909,0.939393939,0.892857143,0.948979592,0.900900901
pima_indians_diabetes,0.3,MAR,10,0.884573003,local,0.763636364,0.763636364,0.763636364,0.868686869,0.763636364,0.868686869,0.763636364
pima_indians_diabetes,0.3,MNAR,1,0.685766758,local,0.487179487,0.690909091,0.690909091,0.595959596,0.487179487,0.776315789,0.571428571
pima_indians_diabetes,0.3,MNAR,2,0.728650138,local,0.53030303,0.636363636,0.636363636,0.686868687,0.53030303,0.772727273,0.578512397
pima_indians_diabetes,0.3,MNAR,3,0.698714417,local,0.52,0.709090909,0.709090909,0.636363636,0.52,0.797468354,0.6
pima_indians_diabetes,0.3,MNAR,4,0.647566575,local,0.44047619,0.672727273,0.672727273,0.525252525,0.44047619,0.742857143,0.532374101
pima_indians_diabetes,0.3,MNAR,5,0.673461892,local,0.484848485,0.581818182,0.581818182,0.656565657,0.484848485,0.738636364,0.52892562
pima_indians_diabetes,0.3,MNAR,6,0.671349862,local,0.461538462,0.654545455,0.654545455,0.575757576,0.461538462,0.75,0.541353383
pima_indians_diabetes,0.3,MNAR,7,0.647107438,local,0.542372881,0.581818182,0.581818182,0.727272727,0.542372881,0.757894737,0.561403509
pima_indians_diabetes,0.3,MNAR,8,0.647842057,local,0.478873239,0.618181818,0.618181818,0.626262626,0.478873239,0.746987952,0.53968254
pima_indians_diabetes,0.3,MNAR,9,0.743434343,local,0.535211268,0.690909091,0.690909091,0.666666667,0.535211268,0.795180723,0.603174603
pima_indians_diabetes,0.3,MNAR,10,0.724609734,local,0.52,0.709090909,0.709090909,0.636363636,0.52,0.797468354,0.6
breast_cancer,0.1,MCAR,1,1,semi-global,0.877193418,0.762378446,0.771886124,0.932679446,0.861316901,0.91271533,0.815116483
breast_cancer,0.1,MCAR,2,1,semi-global,0.877183848,0.747720116,0.747505678,0.930097204,0.850721823,0.905008007,0.770971776
breast_cancer,0.1,MCAR,3,1,semi-global,0.857195042,0.745977108,0.763848999,0.903298483,0.891478888,0.900766637,0.786450072
breast_cancer,0.1,MCAR,4,1,semi-global,0.86809548,0.741376163,0.721252126,0.906477014,0.889097368,0.898560946,0.791632775
breast_cancer,0.1,MCAR,5,1,semi-global,0.887890586,0.769957779,0.739702615,0.926975131,0.873639976,0.88320328,0.765968146
breast_cancer,0.1,MCAR,6,1,semi-global,0.858125789,0.747755459,0.768965088,0.926821732,0.900517174,0.873715368,0.807316512
breast_cancer,0.1,MCAR,7,1,semi-global,0.899451821,0.729332665,0.757070301,0.902759676,0.866385147,0.854250105,0.77856474
breast_cancer,0.1,MCAR,8,1,semi-global,0.885405856,0.76770649,0.770419441,0.950338821,0.870946789,0.87358712,0.800399464
breast_cancer,0.1,MCAR,9,1,semi-global,0.893125438,0.737190559,0.728517482,0.943560389,0.882172474,0.880548378,0.794123919
breast_cancer,0.1,MCAR,10,1,semi-global,0.866426017,0.726579275,0.7660706,0.925374774,0.890771326,0.86203887,0.788806969
breast_cancer,0.1,MAR,1,1,semi-global,0.879678189,0.770413036,0.767575898,0.958614227,0.867714775,0.870030067,0.782494404
breast_cancer,0.1,MAR,2,1,semi-global,0.859097823,0.757471491,0.725113365,0.925588464,0.852053371,0.902149463,0.8034158
breast_cancer,0.1,MAR,3,1,semi-global,0.863629831,0.745527785,0.756026895,0.94566879,0.850356079,0.870370995,0.80255274
breast_cancer,0.1,MAR,4,1,semi-global,0.855498696,0.769195972,0.742747027,0.962082477,0.873458269,0.890879219,0.800047492
breast_cancer,0.1,MAR,5,1,semi-global,0.864115509,0.767140807,0.730141578,0.945306196,0.868509039,0.857784863,0.76817168
breast_cancer,0.1,MAR,6,0.999836227,semi-global,0.986111111,0.771423779,0.73603653,0.976744186,0.986111111,0.892585627,0.993006993
breast_cancer,0.1,MAR,7,1,semi-global,0.857984083,0.727843681,0.769080228,0.945655801,0.875422124,0.88551344,0.792094944
breast_cancer,0.1,MAR,8,1,semi-global,0.850349805,0.748105357,0.759510056,0.922110538,0.851595708,0.871992744,0.804190366
breast_cancer,0.1,MAR,9,1,semi-global,0.862389131,0.749910127,0.729205709,0.921573447,0.88876888,0.866343983,0.806411476
breast_cancer,0.1,MAR,10,1,semi-global,0.844536018,0.75558356,0.745531339,0.952296972,0.897903874,0.889142576,0.802998732
breast_cancer,0.1,MNAR,1,1,semi-global,0.873677192,0.738687278,0.768515505,0.937518832,0.866018453,0.873455637,0.801629868
breast_cancer,0.1,MNAR,2,1,semi-global,0.870397288,0.757278511,0.769772504,0.924529513,0.874536466,0.90142056,0.795158833
breast_cancer,0.1,MNAR,3,1,semi-global,0.845034666,0.769095165,0.764290401,0.916448267,0.891183203,0.901740967,0.820533447
breast_cancer,0.1,MNAR,4,1,semi-global,0.986111111,0.748713074,0.728267188,0.976744186,0.986111111,0.859432749,0.993006993
breast_cancer,0.1,MNAR,5,1,semi-global,0.854972112,0.724745267,0.768581213,0.945348232,0.851713133,0.873406803,0.788372392
breast_cancer,0.1,MNAR,6,1,semi-global,0.893661423,0.740411584,0.722809067,0.956291028,0.879371279,0.879166563,0.798568905
breast_cancer,0.1,MNAR,7,1,semi-global,0.901083104,0.73190086,0.738780219,0.960575038,0.879817479,0.891855208,0.790117348
breast_cancer,0.1,MNAR,8,1,semi-global,0.901342326,0.744584204,0.736289148,0.945097735,0.869437071,0.889838885,0.804696757
breast_cancer,0.1,MNAR,9,1,semi-global,0.87565579,0.769404148,0.765021315,0.91893338,0.869668043,0.87921223,0.819905186
breast_cancer,0.1,MNAR,10,1,semi-global,0.862502195,0.735077295,0.733023888,0.900884989,0.847832903,0.893049381,0.813791794
breast_cancer,0.2,MCAR,1,1,semi-global,0.856533826,0.733802859,0.751631028,0.948293453,0.885669403,0.911980913,0.780782977
breast_cancer,0.2,MCAR,2,1,semi-global,0.887546063,0.756223426,0.762555892,0.931002377,0.880781247,0.897463639,0.765463968
breast_cancer,0.2,MCAR,3,1,semi-global,0.895108089,0.732854749,0.747550475,0.95611931,0.88079759,0.902900582,0.81337702
breast_cancer,0.2,MCAR,4,1,semi-global,0.876160381,0.751013315,0.769344033,0.943457522,0.84722054,0.8615991,0.796524895
breast_cancer,0.2,MCAR,5,1,semi-global,0.8941958,0.757246818,0.771235813,0.929356724,0.889211877,0.877804975,0.816120244
breast_cancer,0.2,MCAR,6,1,semi-global,0.847650157,0.748503609,0.756863011,0.929982914,0.867624927,0.893535119,0.769056243
breast_cancer,0.2,MCAR,7,1,semi-global,0.888652612,0.747186355,0.735586313,0.963421001,0.895036551,0.862291186,0.764989531
breast_cancer,0.2,MCAR,8,1,semi-global,0.893253399,0.746117898,0.771322799,0.937254173,0.875123947,0.866494569,0.814748555
breast_cancer,0.2,MCAR,9,1,semi-global,0.844590005,0.761402362,0.742793423,0.910266016,0.890146205,0.878940813,0.788032614
breast_cancer,0.2,MCAR,10,1,semi-global,0.842121914,0.734687876,0.753666511,0.927420184,0.867907558,0.89288239,0.799497121
breast_cancer,0.2,MAR,1,1,semi-global,0.853358593,0.761695241,0.766933229,0.923450367,0.867312903,0.894285998,0.787287122
breast_cancer,0.2,MAR,2,1,semi-global,0.876918516,0.729035621,0.766917651,0.904408134,0.859057701,0.865578369,0.794829643
breast_cancer,0.2,MAR,3,1,semi-global,0.851520843,0.756439417,0.750548339,0.963816622,0.870004643,0.85603637,0.801171289
breast_cancer,0.2,MAR,4,1,semi-global,0.882488562,0.771842336,0.767958416,0.927611535,0.873015974,0.853033824,0.812793573
breast_cancer,0.2,MAR,5,1,semi-global,0.862906887,0.721300478,0.738559116,0.928285215,0.877152617,0.872095869,0.793956607
breast_cancer,0.2,MAR,6,1,semi-global,0.876101358,0.761643346,0.741520952,0.911787531,0.878460196,0.853195409,0.805777665
breast_cancer,0.2,MAR,7,1,semi-global,0.896523611,0.735463726,0.753132617,0.940539095,0.872669795,0.865451375,0.780724038
breast_cancer,0.2,MAR,8,1,semi-global,0.853679773,0.771783434,0.760528271,0.912007948,0.867325351,0.89755145,0.801267442
breast_cancer,0.2,MAR,9,1,semi-global,0.882675651,0.757511526,0.739784292,0.939186835,0.879099077,0.86252109,0.781864257
breast_cancer,0.2,MAR,10,1,semi-global,0.986111111,0.725951794,0.753367494,0.976744186,0.986111111,0.907608166,0.993006993
breast_cancer,0.2,MNAR,1,1,semi-global,0.845312634,0.723440583,0.734857138,0.914466669,0.878082898,0.911684225,0.80935872
breast_cancer,0.2,MNAR,2,1,semi-global,0.841773815,0.745689494,0.726398023,0.939994069,0.874600624,0.875363575,0.790596213
breast_cancer,0.2,MNAR,3,1,semi-global,0.895549995,0.737987835,0.743532723,0.910745518,0.862729831,0.866005123,0.791167837
breast_cancer,0.2,MNAR,4,1,semi-global,0.856595841,0.761823307,0.768900164,0.920844388,0.854675593,0.910093799,0.782246023
breast_cancer,0.2,MNAR,5,1,semi-global,0.870698408,0.747652154,0.761209389,0.907477012,0.887189814,0.913362233,0.791836251
breast_cancer,0.2,MNAR,6,1,semi-global,0.846239815,0.985915493,0.985915493,0.921587266,0.847035676,0.977272727,0.992907801
breast_cancer,0.2,MNAR,7,1,semi-global,0.847152281,0.723415228,0.72425588,0.925027103,0.849582016,0.907174731,0.802587458
breast_cancer,0.2,MNAR,8,1,semi-global,0.847134705,0.766629767,0.74291315,0.925681279,0.89506499,0.90950845,0.798818252
breast_cancer,0.2,MNAR,9,1,semi-global,0.897931596,0.730039262,0.770497551,0.900411044,0.871424352,0.884739361,0.773055603
breast_cancer,0.2,MNAR,10,1,semi-global,0.852827158,0.753001969,0.745991958,0.924184973,0.886293037,0.867531789,0.764827976
breast_cancer,0.3,MCAR,1,1,semi-global,0.878581748,0.735076038,0.743139128,0.909782731,0.851069271,0.873321501,0.786700471
breast_cancer,0.3,MCAR,2,1,semi-global,0.855658766,0.737700041,0.736033707,0.906207768,0.88942641,0.890765256,0.813785231
breast_cancer,0.3,MCAR,3,1,semi-global,0.893844203,0.767048202,0.722765071,0.921254904,0.871974999,0.862164296,0.786502037
breast_cancer,0.3,MCAR,4,1,semi-global,0.867173119,0.76414432,0.730721586,0.930995637,0.860634324,0.868769104,0.80155486
breast_cancer,0.3,MCAR,5,1,semi-global,0.861336958,0.761498105,0.755550301,0.940879992,0.862133341,0.884627211,0.796377028
breast_cancer,0.3,MCAR,6,1,semi-global,0.879865373,0.770672253,0.727867915,0.934339811,0.867417331,0.855578267,0.778096926
breast_cancer,0.3,MCAR,7,1,semi-global,0.856685079,0.726223977,0.755034156,0.96226473,0.855133781,0.905544554,0.782143444
breast_cancer,0.3,MCAR,8,1,semi-global,0.88312363,0.73654256,0.758690239,0.931740477,0.90080356,0.872273897,0.800106372
breast_cancer,0.3,MCAR,9,1,semi-global,0.893818991,0.985915493,0.985915493,0.951991309,0.848480158,0.977272727,0.992907801
breast_cancer,0.3,MCAR,10,1,semi-global,0.864336902,0.740870299,0.733838079,0.913225209,0.855656633,0.856902062,0.813256763
breast_cancer,0.3,MAR,1,1,semi-global,0.878132682,0.723513801,0.720742779,0.900957052,0.897934697,0.863186451,0.788067869
breast_cancer,0.3,MAR,2,1,semi-global,0.986111111,0.737106193,0.723326167,0.976744186,0.986111111,0.874868517,0.993006993
